id,name,ref,highway
590199278,"",rs116,residential
460474195,avenue mgr nzita,"",residential
384802533,accès guesthouse - u.k.,"",residential
250002937,accès guesthouse - u.k.,"",unclassified
384802525,avenue du commerce,"",residential
460474194,avenue mgr nzita,"",residential
489127757,avenue mwene ditu,"",residential
489127756,avenue zongo,"",residential
278032898,avenue kivu,"",residential
489127749,avenue kivu,"",residential
195550341,avenue bandibu,"",unclassified
591833888,avenue mweka,"",residential
1352581121,chaud na chaud,"",unclassified
396938141,entree zongo beton,"",residential
489127741,avenue mweka,"",residential
591833890,avenue mwene ditu,"",residential
591600860,avenue lutete,"",residential
591833889,avenue mwene ditu,"",residential
1352579310,nzila mvutu,"",residential
489127745,avenue noel,"",residential
591866286,av. disengomoka1,"",residential
278032896,av. disengomoka2,"",residential
278034684,av. dikobe,"",residential
592692664,avenue mwene ditu,"",residential
591600858,avenue mwene ditu,"",residential
591600866,avenue canneton,"",residential
591600865,avenue canneton,"",residential
278034677,avenue kasa-vubu,"",residential
278034678,avenue mpolo,"",residential
508286110,avenue tabora,"",residential
591600857,avenue mwene ditu,"",residential
278034676,avenue nzeza,"",residential
443460064,"",rn1,trunk
99157211,avenue foyer,"",unclassified
1352540435,zanga b,"",footway
390814360,av.mansoni,"",residential
390814359,av.mansoni bis,"",residential
590423674,av. de la paix,"",residential
390814363,av. de l'atelier,"",residential
278034686,av.mbemba,"",residential
390814358,av.mansoni,"",residential
396937985,route nsona nkulu,"",tertiary
508286111,avenue foyer,"",residential
588172639,avenue butuena,"",residential
396938037,av.ndombele,"",residential
489126176,av.thovo,"",residential
390814362,av.kusu kusu,"",residential
390814366,av.nguala,"",residential
588184851,avenue kitona,"",residential
588156786,avenue colonel nlandu,"",residential
588156779,avenue basivikidi,"",residential
250002157,accès université kongo - nouveau campus,"",unclassified
79588951,avenue mobutu,rn1,trunk
508286083,route nsona nkulu,"",tertiary
473644510,pont tombe,rn12,primary
33595301,"",rn12,primary
473644507,pont luazi,rn12,primary
502927808,avenue songololo,"",residential
502927812,avenue tshela,"",residential
592122467,"",rn12,primary
592122468,"",rn12,primary
489158857,av. ndongala,"",residential
195723167,av. mbadu,"",residential
591833895,av. bombi,"",residential
590240379,av. nsiala,"",residential
278029495,av. konde,"",residential
507106920,av. mvuti,"",residential
590240378,av. mvuti bis,"",residential
1352553114,av. maleta,"",residential
507106939,av. sadi,"",residential
1352395582,av. fuma,"",path
195723169,avenue barka,"",unclassified
443031897,avenue kintawudi,"",residential
443031896,avenue tazi,"",residential
396938186,avenue colonel fundu,"",residential
1352565144,av kinkole,"",residential
1352556445,av chekinat,"",residential
591850473,mbaki,"",residential
278034683,avenue   mbaki,"",residential
99157206,avenue tabora,"",residential
278034667,avenue foyer,"",residential
278034674,avenue lutete,"",residential
278034681,avenue  ntintika,"",residential
99157207,avenue nsasa,"",unclassified
278032913,avenue makanda kabobi,"",residential
99157208,avenue bangala,"",residential
278032912,avenue mbandaka,"",residential
508286109,avenue tabora,"",residential
278034666,avenue clementique,"",residential
278034668,avenue bambala,"",residential
278034670,avenue boji,"",residential
278034671,avenue ofitra,"",residential
489129427,madimba,"",residential
339942533,avenue kumbi,"",residential
396938161,av. mavuzi,"",residential
489130389,av. kimaza,"",residential
396938098,av. madimba,"",residential
396938097,av. nsonso,"",residential
396938157,av. ndala,"",residential
489129425,av. ntimanti,"",residential
489129424,av. kumbi,"",residential
278034669,av. ndala bis,"",residential
278034672,av. kasai,"",residential
195550343,avenue zatumua,"",unclassified
396938122,paza,"",residential
396938047,avenue mpandu,"",residential
1352559832,av ndeke,"",residential
502927807,avenue lukula,"",residential
33674647,"",rn12,primary
319650671,"",rn1,trunk
396938008,avenue africa,"",unclassified
502927806,avenue lubanzadio,"",residential
502927814,avenue ntimansi,"",residential
502927811,avenue lukala,"",residential
502927810,avenue kimpese,"",residential
502927809,avenue lutumba,"",residential
820293015,lubanzadio,"",residential
1017148324,av. moke,"",residential
1175019027,av. lutumba vita,"",unclassified
1175019026,av. muini,"",unclassified
590834156,avenue kongo-dieto,"",unclassified
195723185,av. tomatala,"",residential
33593591,"",rs117,tertiary
33661332,"",rs117,tertiary
591636428,"",rs117,tertiary
591636427,"",rs117,tertiary
637456987,"",rs117,tertiary
396937962,"",rs117,tertiary
319650670,"",rn1,trunk
33592763,"",rn16,primary
1175019025,av. nsinduku,"",unclassified
591574433,av. vuvu kieto,"",residential
1175019029,av. bangisa,"",unclassified
1175019028,av. mbiala,"",unclassified
1036836307,av. if,"",service
396938074,sep congo,"",tertiary
195723184,avenue mbanza muembe,"",residential
99157200,av.manianga,"",residential
99157210,avenue shaba,"",residential
278036408,av. mpasi,"",residential
278036402,av. lubadika,"",residential
278032895,av. mpueti,"",residential
507106941,av. nkani,"",residential
278029493,avenue laposte,"",residential
589002222,avenue banana,"",residential
278032893,avenue loya,"",residential
99157194,mwala kinsende,rs117,tertiary
589923045,entree regie des eaux,"",residential
508287258,avenue zadime,"",unclassified
195723151,ex athenne royale,"",unclassified
489162373,avenue landu,"",residential
505941193,avenue tuadi,"",residential
489162371,avenue makiese,"",residential
505941194,avenue kuwa,"",residential
505941195,avenue tabora,"",residential
195723157,av. tabora,"",unclassified
591574430,av. capitaine munianga,"",residential
591568116,av. kaposa,"",residential
1175019024,av. capitaine munianga,"",unclassified
590834152,av. kaposa,"",residential
1034820049,camp mpumpa,"",unclassified
1034824590,av.la grotte,"",track
619036446,"",rn16,primary
619036447,pont luwunga 2,rn16,primary
287957183,"",rs118,tertiary
508826884,"",rs118,tertiary
637451967,"",rs118,tertiary
287957179,"",rs118,tertiary
287956787,"",rs118,tertiary
287956785,"",rs118,tertiary
287956784,"",rs118,tertiary
287956203,"",rs118,tertiary
287956199,"",rs118,tertiary
287956201,"",rs118,tertiary
287956202,"",rs118,tertiary
287956200,"",rs118,tertiary
636798184,"",rn1,trunk
981283186,avenue wazabanga,"",secondary
981283186,avenue wazabanga,"",secondary
981283186,avenue wazabanga,"",secondary
981283186,avenue wazabanga,"",secondary
981283186,avenue wazabanga,"",secondary
981283186,avenue wazabanga,"",secondary
981283186,avenue wazabanga,"",secondary
981283186,avenue wazabanga,"",secondary
981287918,avenue wolo,"",residential
981287918,avenue wolo,"",residential
981287918,avenue wolo,"",residential
981287918,avenue wolo,"",residential
981287918,avenue wolo,"",residential
981287918,avenue wolo,"",residential
981287918,avenue wolo,"",residential
981287918,avenue wolo,"",residential
334599316,avenue kinshasa,"",residential
334599316,avenue kinshasa,"",residential
334599316,avenue kinshasa,"",residential
334599316,avenue kinshasa,"",residential
334599316,avenue kinshasa,"",residential
334599316,avenue kinshasa,"",residential
334599316,avenue kinshasa,"",residential
334599316,avenue kinshasa,"",residential
981287923,avenue wazabanga,"",secondary
981287923,avenue wazabanga,"",secondary
981287923,avenue wazabanga,"",secondary
981287923,avenue wazabanga,"",secondary
981287923,avenue wazabanga,"",secondary
981287923,avenue wazabanga,"",secondary
981287923,avenue wazabanga,"",secondary
981287923,avenue wazabanga,"",secondary
334766121,avenue lufuku,"",residential
334766121,avenue lufuku,"",residential
334766121,avenue lufuku,"",residential
334766121,avenue lufuku,"",residential
334766121,avenue lufuku,"",residential
334766121,avenue lufuku,"",residential
334766121,avenue lufuku,"",residential
334766121,avenue lufuku,"",residential
334766127,avenue lusemfu,"",residential
334766127,avenue lusemfu,"",residential
334766127,avenue lusemfu,"",residential
334766127,avenue lusemfu,"",residential
334766127,avenue lusemfu,"",residential
334766127,avenue lusemfu,"",residential
334766127,avenue lusemfu,"",residential
334766127,avenue lusemfu,"",residential
334766126,avenue congo,"",residential
334766126,avenue congo,"",residential
334766126,avenue congo,"",residential
334766126,avenue congo,"",residential
334766126,avenue congo,"",residential
334766126,avenue congo,"",residential
334766126,avenue congo,"",residential
334766126,avenue congo,"",residential
334766129,avenue citoyen,"",residential
334766129,avenue citoyen,"",residential
334766129,avenue citoyen,"",residential
327507678,"",rn1,trunk
79588942,"",rn1,trunk
636798172,"",rn1,trunk
636798173,"",rn1,trunk
620242780,"",rn1,trunk
79588925,"",rn1,trunk
637443424,"",rs119,tertiary
79588924,"",rn1,trunk
33602233,"",rn16,primary
1035052832,"",rn16,primary
619036444,pont luwunga 1,rn16,primary
33675787,"",rs118,tertiary
33662227,"",rs118,tertiary
287957180,"",rs118,tertiary
287957182,"",rs118,tertiary
327507679,"",rn1,trunk
79588949,pont inkisi,rn1,trunk
79588927,"",rn1,trunk
33666739,"",rs119,secondary
636798174,"",rn1,trunk
636798175,"",rn1,trunk
620242779,"",rn1,trunk
636798176,"",rn1,trunk
636798178,"",rn1,trunk
636798177,"",rn1,trunk
636798180,"",rn1,trunk
636798179,"",rn1,trunk
50039480,"",rn1,trunk
636798181,"",rn1,trunk
636798183,"",rn1,trunk
636798182,"",rn1,trunk
49707801,"",rn12,primary
33665096,"",rs119,tertiary
49707925,"",rn12,primary
473643575,pont miyamba,rn12,primary
473643574,"",rn12,primary
473644511,pont nkendolo,rn12,primary
473644512,"",rn12,primary
33668916,"",rn12,primary
732730102,farm land,"",track
33593663,"",rp111,secondary
33602013,"",rp111,secondary
33660751,"",rp111,secondary
33597959,"",rp111,secondary
33670776,"",rp111,secondary
33694566,"",rp111,secondary
33663982,"",rp111,secondary
33596457,"",rp111,secondary
33675419,"",rp111,secondary
33662222,"",rp111,secondary
33594809,"",rp111,secondary
33664144,"",rp111,secondary
33601082,"",rp111,secondary
204961645,"",rn12,primary
473619907,pont luozi,rn12,primary
473619908,"",rn12,primary
50030403,"",rn12,primary
334766129,avenue citoyen,"",residential
334766129,avenue citoyen,"",residential
334766129,avenue citoyen,"",residential
334766129,avenue citoyen,"",residential
334766129,avenue citoyen,"",residential
334766123,avenue kanza,"",residential
334766123,avenue kanza,"",residential
334766123,avenue kanza,"",residential
334766123,avenue kanza,"",residential
334766123,avenue kanza,"",residential
334766123,avenue kanza,"",residential
334766123,avenue kanza,"",residential
334766123,avenue kanza,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766114,avenue bwele,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
204962647,zongo falls path,"",path
50030404,"",rn12,primary
470386831,"",rn12,primary
473630212,"",rn12,primary
50030400,"",rp112,tertiary
473629994,"",rn12,primary
618710902,"",rn12,primary
473629995,pont luhela,rn12,primary
618710900,pont kidi kidi,rn12,primary
473629294,"",rn12,primary
473629295,pont yambi,rn12,primary
33597502,"",rn12,primary
470372532,"",rn12,primary
204961653,"",rn12,primary
637161777,"",rp112,tertiary
637161781,"",rp112,tertiary
637199157,"",rp112,tertiary
204961652,zongo falls path,"",path
622647186,"",rs119,secondary
637443731,"",rs119,secondary
637443425,"",rs119,tertiary
622647184,"",rs119,secondary
622647180,"",rs119,secondary
622647182,"",rs119,secondary
995316416,"",rn1,trunk
50030405,"",rp112,tertiary
637161788,"",rp112,tertiary
637161786,"",rp112,tertiary
637161791,"",rp112,tertiary
637161783,"",rp112,tertiary
637161775,"",rp112,tertiary
637199155,"",rp112,tertiary
577872461,"",rp112,tertiary
899162337,"",rs114,unclassified
577602616,"",rs114,unclassified
637191247,"",rp112,tertiary
899162338,"",rs114,unclassified
585191703,"",rs119,tertiary
547214455,kasangulu- ferme mpelo,"",unclassified
547214453,ferme mpelo - ferme papa noel,"",pedestrian
585205309,kasangulu- ferme mpelo,"",unclassified
585205310,kasangulu- ferme mpelo,"",unclassified
547214454,kasangulu- ferme mpelo,"",unclassified
995316417,"",rn1,trunk
918495718,"",rn1,trunk
435025845,route cité millenium,"",residential
955965687,"",rn1,trunk
1430846955,route de matadi,rn1,trunk
1063761860,route de matadi,rn1,trunk
1157829159,avenue sefu,"",residential
581257575,avenue sefu,"",residential
954851930,route de matadi,rn1,trunk
322675913,boulevard joseph kabila,"",residential
578112985,boulevard joseph kabila,"",residential
240921165,"",rp337,secondary
432743349,matens,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
334766115,avenue mukoso,"",residential
